"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2010","FRE","Total","Y64","Year","20.6",""
"2010","FRE","Total","Y65","Year","19.8",""
"2010","FRE","Males","Y25","Year","51.3",""
"2010","FRE","Males","Y26","Year","50.4",""
"2010","FRE","Males","Y27","Year","49.4",""
"2010","FRE","Males","Y28","Year","48.5",""
"2010","FRE","Males","Y29","Year","47.5",""
"2010","FRE","Males","Y30","Year","46.6",""
"2010","FRE","Males","Y31","Year","45.6",""
"2010","FRE","Males","Y32","Year","44.7",""
"2010","FRE","Males","Y33","Year","43.7",""
"2010","FRE","Males","Y34","Year","42.8",""
"2010","FRE","Males","Y35","Year","41.9",""
"2010","FRE","Males","Y36","Year","40.9",""
"2010","FRE","Males","Y37","Year","40.0",""
"2010","FRE","Males","Y38","Year","39.1",""
"2010","FRE","Males","Y39","Year","38.1",""
"2010","FRE","Males","Y40","Year","37.2",""
"2010","FRE","Males","Y41","Year","36.3",""
"2010","FRE","Males","Y42","Year","35.3",""
"2010","FRE","Males","Y43","Year","34.4",""
"2010","FRE","Males","Y44","Year","33.5",""
"2010","FRE","Males","Y45","Year","32.6",""
"2010","FRE","Males","Y46","Year","31.7",""
"2010","FRE","Males","Y47","Year","30.9",""
"2010","FRE","Males","Y48","Year","30.0",""
"2010","FRE","Males","Y49","Year","29.2",""
"2010","FRE","Males","Y50","Year","28.3",""
"2010","FRE","Males","Y51","Year","27.5",""
"2010","FRE","Males","Y52","Year","26.7",""
"2010","FRE","Males","Y53","Year","25.9",""
"2010","FRE","Males","Y54","Year","25.2",""
"2010","FRE","Males","Y55","Year","24.4",""
"2010","FRE","Males","Y56","Year","23.7",""
"2010","FRE","Males","Y57","Year","23.0",""
"2010","FRE","Males","Y58","Year","22.2",""
"2010","FRE","Males","Y59","Year","21.5",""
"2010","FRE","Males","Y60","Year","20.8",""
"2010","FRE","Males","Y61","Year","20.1",""
"2010","FRE","Males","Y62","Year","19.3",""
"2010","FRE","Males","Y63","Year","18.6",""
"2010","FRE","Males","Y64","Year","17.9",""
"2010","FRE","Males","Y65","Year","17.2",""
"2010","FRE","Females","Y25","Year","58.8",""
"2010","FRE","Females","Y26","Year","57.8",""
"2010","FRE","Females","Y27","Year","56.8",""
"2010","FRE","Females","Y28","Year","55.8",""
"2010","FRE","Females","Y29","Year","54.9",""
"2010","FRE","Females","Y30","Year","53.9",""
